1,1563467768,0,31574,229.00,0.00,13312,3148,0.15,0.00,4.00,0.00,0,dejavu
2,1563467769,0,31574,34.65,0.00,13312,3184,0.16,0.00,71.29,0.00,0,dejavu
3,1563467770,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
4,1563467771,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
5,1563467772,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
6,1563467773,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
7,1563467774,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
8,1563467775,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
9,1563467776,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
10,1563467777,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
11,1563467778,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
12,1563467779,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
13,1563467780,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
14,1563467781,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
15,1563467782,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
16,1563467783,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
17,1563467784,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
18,1563467785,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
19,1563467786,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
20,1563467787,0,31574,69.00,0.00,13312,3184,0.16,0.00,404.00,0.00,0,dejavu
21,1563467788,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
22,1563467789,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
23,1563467790,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
24,1563467791,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
25,1563467792,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
26,1563467793,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
27,1563467794,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
28,1563467795,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
29,1563467796,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
30,1563467797,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
31,1563467798,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
32,1563467799,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
33,1563467800,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
34,1563467801,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
35,1563467802,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
36,1563467803,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
37,1563467804,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
38,1563467805,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
39,1563467806,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
40,1563467807,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
41,1563467808,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
42,1563467809,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
43,1563467810,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
44,1563467811,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
45,1563467812,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
46,1563467813,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
47,1563467814,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
48,1563467815,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
49,1563467816,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
50,1563467817,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
51,1563467818,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
52,1563467819,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
53,1563467820,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
54,1563467821,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
55,1563467822,0,31574,0.00,0.00,13312,3184,0.16,0.00,0.00,0.00,0,dejavu
