1,1563743766,0,19993,903.00,5.00,16232,5864,0.29,8644.00,0.00,0.00,0,monpoly
2,1563743767,0,19993,51.52,0.00,16232,5864,0.29,17325.25,0.00,0.00,0,monpoly
3,1563743768,0,19993,51.49,0.00,16232,6124,0.30,16982.18,0.00,0.00,0,monpoly
4,1563743769,0,19993,23.00,0.00,16232,6388,0.31,17024.00,0.00,0.00,0,monpoly
5,1563743770,0,19993,0.00,0.00,16232,6388,0.31,17325.25,0.00,0.00,0,monpoly
6,1563743771,0,19993,0.00,0.00,16232,6388,0.31,16095.05,0.00,0.00,0,monpoly
7,1563743772,0,19993,0.00,0.00,16232,6388,0.31,17024.00,0.00,0.00,0,monpoly
8,1563743773,0,19993,0.00,0.00,16232,6388,0.31,17152.00,0.00,0.00,0,monpoly
9,1563743774,0,19993,0.00,0.00,16232,6388,0.31,17152.00,0.00,0.00,0,monpoly
10,1563743775,0,19993,0.00,0.00,16232,6388,0.31,16512.00,0.00,0.00,0,monpoly
11,1563743776,0,19993,0.00,0.00,16232,6388,0.31,16000.00,0.00,0.00,0,monpoly
12,1563743777,0,19993,0.00,0.00,16232,6388,0.31,16420.20,0.00,0.00,1,monpoly
13,1563743778,0,19993,0.00,0.00,16232,6388,0.31,16384.00,0.00,0.00,0,monpoly
14,1563743779,0,19993,0.00,0.00,16232,6388,0.31,16855.45,0.00,0.00,0,monpoly
15,1563743780,0,19993,0.00,0.00,16232,6388,0.31,16161.62,0.00,0.00,0,monpoly
16,1563743781,0,19993,0.00,0.00,16232,6388,0.31,15360.00,0.00,0.00,0,monpoly
17,1563743782,0,19993,0.00,0.00,16232,6388,0.31,15744.00,0.00,0.00,0,monpoly
18,1563743783,0,19993,0.00,0.00,16232,6388,0.31,15616.00,0.00,0.00,0,monpoly
19,1563743784,0,19993,0.00,0.00,16232,6388,0.31,15232.00,0.00,0.00,0,monpoly
20,1563743785,0,19993,0.00,0.00,16232,6388,0.31,15744.00,0.00,0.00,0,monpoly
21,1563743786,0,19993,0.00,0.00,16232,6388,0.31,15104.00,0.00,0.00,0,monpoly
22,1563743787,0,19993,0.00,0.00,16232,6388,0.31,15744.00,0.00,0.00,0,monpoly
23,1563743788,0,19993,0.00,0.00,16232,6388,0.31,15232.00,0.00,0.00,0,monpoly
24,1563743789,0,19993,0.00,0.00,16232,6388,0.31,16640.00,0.00,0.00,0,monpoly
25,1563743790,0,19993,0.00,0.00,16232,6388,0.31,15872.00,0.00,0.00,2,monpoly
26,1563743791,0,19993,0.00,0.00,16232,6388,0.31,15256.57,0.00,0.00,0,monpoly
27,1563743792,0,19993,0.00,0.00,16232,6388,0.31,15081.19,0.00,0.00,0,monpoly
28,1563743793,0,19993,0.00,0.00,16232,6388,0.31,15385.86,0.00,0.00,0,monpoly
29,1563743794,0,19993,0.00,0.00,16232,6388,0.31,16475.25,0.00,0.00,0,monpoly
