1563006448,0,2395,869.31,0.00,19496,6020,0.29,0.00,3.96,0.00,0,monpoly
1563006449,0,2395,143.00,0.00,16232,6052,0.30,0.00,4.00,0.00,0,monpoly
1563006450,0,2395,81.00,0.00,16232,6312,0.31,0.00,0.00,0.00,0,monpoly
1563006451,0,2395,0.00,0.00,16232,6312,0.31,0.00,0.00,0.00,0,monpoly
1563006452,0,2395,0.00,0.00,16232,6312,0.31,0.00,4.00,0.00,0,monpoly
1563006453,0,2395,0.00,0.00,16232,6312,0.31,0.00,0.00,0.00,0,monpoly
1563006454,0,2395,0.00,0.00,16232,6312,0.31,0.00,0.00,0.00,0,monpoly
1563006455,0,2395,0.00,0.00,16232,6312,0.31,0.00,0.00,0.00,0,monpoly
1563006456,0,2395,0.00,0.00,16232,6312,0.31,0.00,0.00,0.00,0,monpoly
1563006457,0,2395,0.00,0.00,16232,6312,0.31,0.00,0.00,0.00,0,monpoly
1563006458,0,2395,0.00,0.00,16232,6312,0.31,0.00,4.00,0.00,0,monpoly
1563006459,0,2395,121.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006460,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006461,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006462,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006463,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006464,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006465,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006466,0,2395,0.00,0.00,16784,6840,0.34,0.00,4.00,0.00,0,monpoly
1563006467,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006468,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006469,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006470,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006471,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006472,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006473,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006474,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006475,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006476,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006477,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006478,0,2395,0.00,0.00,16784,6840,0.34,0.00,4.00,0.00,0,monpoly
1563006479,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006480,0,2395,0.00,0.00,16784,6840,0.34,0.00,4.00,0.00,0,monpoly
1563006481,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006482,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006483,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006484,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006485,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006486,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006487,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006488,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006489,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006490,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006491,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006492,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006493,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006494,0,2395,0.00,0.00,16784,6840,0.34,0.00,4.00,0.00,0,monpoly
1563006495,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006496,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006497,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006498,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006499,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006500,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006501,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006502,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006503,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006504,0,2395,0.00,0.00,16784,6840,0.34,0.00,0.00,0.00,0,monpoly
1563006505,0,2395,121.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006506,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006507,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006508,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006509,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006510,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006511,0,2395,0.00,0.00,17268,7368,0.36,0.00,4.00,0.00,0,monpoly
1563006512,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006513,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006514,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006515,0,2395,0.00,0.00,17268,7368,0.36,0.00,4.00,0.00,0,monpoly
1563006516,0,2395,0.00,0.00,17268,7368,0.36,0.00,3.96,0.00,0,monpoly
1563006517,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006518,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006519,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006520,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006521,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006522,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006523,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006524,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006525,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006526,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006527,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006528,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006529,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006530,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006531,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006532,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006533,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006534,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006535,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006536,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006537,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006538,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006539,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006540,0,2395,0.00,0.00,17268,7368,0.36,0.00,4.00,0.00,0,monpoly
1563006541,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006542,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006543,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006544,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006545,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006546,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006547,0,2395,0.00,0.00,17268,7368,0.36,0.00,4.00,0.00,0,monpoly
1563006548,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006549,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
1563006550,0,2395,0.00,0.00,17268,7368,0.36,0.00,0.00,0.00,0,monpoly
